Date,RAAN,Inclination,Arg of Perigee,SMA,Eccentricity
2024-12-09 22:49:04.101888,279.7067,9.9887,256.6971,577.781,8.99e-05
2024-12-10 10:00:57.527136,276.3262,9.99,303.0138,578.229,0.0001754
2024-12-11 02:00:45.778752,271.4696,9.9885,303.3429,578.174,0.000105
2024-12-11 08:24:40.879296,269.5312,9.9887,307.6819,578.15,0.0001194
2024-12-11 22:48:30.013632,265.1631,9.9887,313.4721,578.132,0.0001146
2024-12-12 08:24:21.498912,262.2356,9.988,274.5707,578.077,6.78e-05
2024-12-13 08:24:01.110240,254.9597,9.9879,263.9764,577.992,9.01e-05
2024-12-14 03:35:43.888128,249.1341,9.9881,261.5036,577.936,9.69e-05
2024-12-14 06:47:40.957152,248.1635,9.988,260.9217,577.929,9.78e-05
2024-12-14 22:47:25.912608,243.3097,9.9878,261.0731,577.877,0.0001
2024-12-15 19:35:10.951872,237.0028,9.9878,353.0443,578.103,1.92e-05
2024-12-15 21:11:09.288096,236.5209,9.9877,267.2137,578.119,9.12e-05
2024-12-16 01:59:05.480448,235.0617,9.9876,264.5033,578.106,9.55e-05
2024-12-16 06:47:01.709952,233.6062,9.9874,267.7147,578.091,8.94e-05
2024-12-16 19:34:51.331296,229.7235,9.9872,266.8799,578.049,9.1e-05
2024-12-16 21:10:50.030400,229.2379,9.9872,266.7257,578.048,9.06e-05
2024-12-17 01:58:45.977376,227.7805,9.9872,264.9289,578.031,9.25e-05
2024-12-17 05:10:43.266720,226.8096,9.9871,263.8639,578.018,9.33e-05
2024-12-17 21:10:29.335872,221.9553,9.9871,267.5647,577.967,9.77e-05
2024-12-18 01:58:25.051296,220.4994,9.987,267.4945,577.952,9.78e-05
2024-12-18 05:10:22.132416,219.5283,9.987,267.9518,577.939,9.92e-05
2024-12-19 00:22:04.179360,213.702,9.9869,269.2446,577.884,0.0001021
2024-12-19 05:09:59.353920,212.2344,9.9871,248.3476,577.887,0.0001703
2024-12-19 17:57:46.921536,208.3465,9.9873,253.0134,577.86,0.0001761
2024-12-19 21:09:48.193056,207.4,9.9849,328.4267,578.14,6.22e-05
2024-12-20 19:33:30.955104,200.6109,9.9838,23.4056,578.081,8.26e-05
2024-12-21 19:33:10.648512,193.321,9.9844,22.5191,578.008,1.98e-05
2024-12-22 19:32:49.081344,186.0391,9.9845,188.9217,577.924,7.3e-06
2024-12-23 17:56:27.447360,179.2433,9.9853,265.1701,577.837,3.41e-05
2024-12-25 01:56:03.217920,169.5436,9.9859,318.0416,578.098,6.49e-05
2024-12-25 14:43:52.278528,165.6496,9.9871,259.8011,578.034,0.0001093
2024-12-25 16:19:50.949984,165.1647,9.9871,260.86,578.028,0.0001076
2024-12-26 01:55:42.740256,162.2524,9.9871,266.915,577.995,0.0001116
2024-12-26 14:43:31.340352,158.369,9.987,273.238,577.939,0.0001064
2024-12-27 19:31:03.867744,149.6301,9.9871,276.532,577.832,0.0001101
2024-12-28 00:19:00.681312,148.1642,9.9851,310.5753,578.287,6.86e-05
2024-12-29 13:06:35.179200,137.0024,9.9845,308.6462,578.151,5.46e-05
2024-12-29 19:30:30.256416,135.0706,9.9863,241.6627,578.116,8.96e-05
2024-12-29 22:42:27.756576,134.1002,9.9863,242.8684,578.101,9.03e-05
2024-12-30 17:54:11.872800,128.2749,9.9866,246.2507,578.005,9.59e-05
2024-12-31 13:05:54.661920,122.4505,9.987,252.0813,577.917,9.91e-05
2024-12-31 16:17:51.762912,121.4832,9.9874,281.5059,577.898,9.16e-05
2024-12-31 21:05:47.209632,120.0277,9.9874,283.2733,577.872,8.75e-05
2025-01-01 11:29:32.825760,115.6566,9.9874,286.0511,577.789,8.47e-05
2025-01-01 13:05:31.111872,115.1717,9.9875,286.8215,577.767,8.61e-05
2025-01-01 17:53:26.006496,113.709,9.9873,280.4228,577.738,8.09e-05
2025-01-01 17:53:26.133504,113.7157,9.9876,287.2826,577.745,8.4e-05
2025-01-03 16:16:52.438944,99.6343,9.9865,263.8873,578.129,8.5e-05
2025-01-04 11:28:37.033824,93.8075,9.9862,265.5292,578.044,7.69e-05
2025-01-04 16:16:33.306528,92.3619,9.9862,271.8212,578.03,6.68e-05
2025-01-04 21:04:29.299296,90.9145,9.987,273.3251,577.983,9.69e-05
2025-01-05 11:28:16.633920,86.5505,9.9869,277.2294,577.945,8.75e-05
2025-01-05 19:28:09.106464,84.1213,9.9876,277.6682,577.902,8.31e-05
2025-01-06 08:15:56.691360,80.2379,9.9877,279.2741,577.841,8.07e-05
2025-01-06 17:51:47.150208,77.3197,9.989,277.8387,577.818,6.88e-05
2025-01-08 13:03:15.285888,64.211,9.9885,213.764,578.152,8.68e-05
2025-01-08 16:15:13.113504,63.2495,9.9898,270.0841,578.144,8.5e-05
2025-01-09 08:15:00.756000,58.3959,9.9901,271.8409,578.099,8.56e-05
2025-01-10 08:14:41.208000,51.1188,9.9902,267.9205,578.029,8.21e-05
2025-01-10 13:02:37.212000,49.6636,9.9903,276.1455,578.015,8.04e-05
2025-01-10 16:14:34.457280,48.6925,9.9903,271.5833,578.006,7.77e-05
2025-01-11 08:14:20.376096,43.8395,9.9905,271.4222,577.955,7.54e-05
2025-01-11 11:26:17.514240,42.8695,9.9906,270.9213,577.953,7.5e-05
2025-01-11 16:14:13.164000,41.4137,9.9905,269.5147,577.94,7.4e-05
2025-01-12 08:13:58.252512,36.5601,9.9907,271.2257,577.896,7.41e-05
2025-01-12 11:25:55.238592,35.5905,9.9907,270.8349,577.888,7.29e-05
2025-01-12 14:37:52.180608,34.6197,9.9906,270.2865,577.879,7.27e-05
2025-01-13 06:37:36.563232,29.7673,9.9907,270.1592,577.833,7.1e-05
2025-01-13 11:25:34.760064,28.2974,9.9905,242.8469,578.036,0.0001041
2025-01-14 06:37:21.007776,22.4921,9.9907,273.3346,578.142,8.68e-05
2025-01-14 09:49:18.578784,21.523,9.9907,272.5748,578.132,8.7e-05
2025-01-15 03:25:04.808928,16.1846,9.9907,273.133,578.083,8.5e-05
2025-01-15 06:37:02.230464,15.2139,9.9907,272.8328,578.071,8.37e-05
2025-01-16 05:00:43.592832,8.4203,9.9906,269.6007,578.011,8.21e-05
2025-01-16 09:48:39.430944,6.9651,9.9906,268.3597,577.991,8.1e-05
2025-01-16 13:00:36.627840,5.994,9.9905,265.5391,577.981,8.08e-05
2025-01-17 03:24:23.711040,1.626,9.9905,264.5634,577.938,8.17e-05
2025-01-17 08:12:19.292544,0.1702,9.9904,262.7779,577.922,8.07e-05
2025-01-17 13:00:14.805792,358.714,9.9903,259.6716,577.903,8.22e-05
2025-01-18 01:48:02.563488,354.8317,9.9903,260.019,577.859,8.31e-05
2025-01-18 11:23:56.629536,351.9237,9.9903,275.8432,578.161,9.42e-05
2025-01-19 03:23:44.462112,347.0706,9.9904,276.9976,578.107,9.25e-05
2025-01-19 04:59:43.238976,346.5869,9.9903,273.2213,578.104,8.95e-05
2025-01-19 08:11:40.732224,345.617,9.9903,273.3573,578.088,8.9e-05
2025-01-19 11:23:38.083776,344.6411,9.9901,266.3845,578.077,8.62e-05
2025-01-20 03:23:24.807840,339.7882,9.99,265.2186,578.011,8.69e-05
2025-01-20 11:23:17.944800,337.3617,9.9899,262.6682,577.986,8.67e-05
2025-01-21 03:23:03.518016,332.5083,9.99,261.9543,577.92,8.79e-05
2025-01-21 09:46:57.456480,330.5671,9.99,259.986,577.89,9.03e-05
2025-01-22 00:10:43.430304,326.1985,9.9899,259.2606,577.832,9.37e-05
2025-01-23 04:58:24.406752,317.4648,9.9897,264.0354,578.154,9.24e-05
2025-01-23 22:34:10.741440,312.1259,9.9896,263.3685,578.077,9.54e-05
2025-01-24 01:46:08.193216,311.1577,9.9897,263.2025,578.064,9.54e-05
2025-01-24 08:10:03.007776,309.2171,9.9898,265.5699,578.043,9.48e-05
2025-01-24 22:33:50.688864,304.8491,9.9898,265.9729,577.987,9.87e-05
2025-01-25 00:09:49.285152,304.3638,9.9898,265.8264,577.981,9.87e-05
2025-01-25 04:57:45.045504,302.9087,9.9898,266.1393,577.963,9.91e-05
2025-01-25 08:09:42.139584,301.9366,9.9896,261.6033,577.953,9.98e-05
2025-01-25 22:33:28.838304,297.5691,9.9895,262.7959,577.902,0.000104
2025-01-26 08:09:19.673856,294.6575,9.9895,259.5743,577.871,0.0001075
2025-01-29 22:32:14.880768,268.4525,9.988,269.0351,578.058,0.0001056
2025-01-31 04:55:48.758880,259.231,9.9877,275.1352,577.957,0.0001077
2025-02-01 00:07:31.032192,253.4036,9.9877,272.7643,577.899,0.0001138
2025-02-01 19:19:12.357696,247.5772,9.988,276.8108,577.825,0.0001153
2025-02-01 20:55:10.811424,247.094,9.9881,277.1969,577.819,0.0001137
2025-02-02 19:18:47.558304,240.298,9.9881,278.9842,577.736,0.0001142
2025-02-03 03:18:41.399424,237.8641,9.9901,246.9206,578.207,0.0001502
2025-02-04 19:18:12.364992,225.7417,9.9884,270.0825,578.098,0.0001086
2025-02-05 01:42:07.459488,223.8029,9.988,275.9824,578.083,9.87e-05
2025-02-05 17:41:54.380544,218.9499,9.9878,278.4782,578.033,9.97e-05
2025-02-05 22:29:50.337888,217.4937,9.9877,279.1797,578.017,9.82e-05
2025-02-07 20:53:08.395584,203.4132,9.987,280.656,577.885,0.0001002
2025-02-08 00:05:06.186912,202.4444,9.987,281.4497,577.932,9.49e-05
2025-02-09 00:04:43.982112,195.1637,9.987,285.2922,577.898,9.05e-05
2025-02-12 11:15:38.565504,169.9336,9.9858,36.5511,577.894,3.95e-05
2025-02-12 12:51:36.810144,169.435,9.9847,31.7757,577.888,3.41e-05
2025-02-12 17:39:32.064192,167.9744,9.9877,276.7204,577.885,9.98e-05
2025-02-13 11:15:14.938560,162.6348,9.9878,279.2517,577.837,9.73e-05
2025-02-13 12:51:13.362048,162.1506,9.9879,279.5237,577.829,9.87e-05
2025-02-13 17:39:08.613504,160.696,9.9876,280.4826,577.817,8.06e-05
2025-02-14 17:55:22.439136,153.2629,9.9774,341.8012,578.341,0.0003875
2025-02-14 20:50:46.054176,152.4472,9.9879,278.3249,578.221,8.76e-05
2025-02-15 11:14:35.829600,148.0841,9.988,287.295,578.165,8.46e-05
2025-02-15 12:50:34.633248,147.5977,9.988,287.6851,578.16,8.36e-05
2025-02-15 16:02:32.192160,146.6259,9.9881,281.2498,578.144,8.41e-05
2025-02-15 20:50:28.505472,145.1678,9.9882,270.4751,578.126,9.22e-05
2025-02-16 11:14:17.105856,140.7998,9.9883,273.2098,578.068,9.2e-05
2025-02-16 12:50:15.806688,140.3155,9.9884,273.3423,578.062,9.14e-05
2025-02-16 19:14:10.785408,138.3749,9.9885,287.434,578.05,8.61e-05
2025-02-17 11:13:57.084384,133.5211,9.9883,287.1163,577.978,7.87e-05
2025-02-17 19:13:50.109888,131.0947,9.9883,286.7476,577.96,7.2e-05
2025-02-18 08:01:38.322048,127.214,9.9882,290.4721,577.898,6.92e-05
2025-02-18 14:25:32.388384,125.2746,9.9881,295.4796,577.883,5.98e-05
2025-02-18 19:13:27.665760,123.8142,9.9884,272.6941,577.866,6.84e-05
2025-02-19 09:37:16.252320,119.4382,9.9874,225.9028,578.092,9.79e-05
2025-02-19 14:25:12.852480,117.9808,9.9876,228.4549,578.11,8.72e-05
2025-02-19 17:37:10.859808,117.0249,9.9884,274.6054,578.178,9.14e-05
2025-02-20 14:24:55.003968,110.7156,9.9885,276.04,578.099,8.73e-05
2025-02-21 09:36:39.253248,104.8902,9.9886,273.2437,578.028,8.04e-05
2025-02-21 12:48:36.602208,103.9214,9.9887,282.648,578.018,8.02e-05
2025-02-21 17:36:32.493024,102.4655,9.9887,281.7385,578.002,7.93e-05
2025-02-22 09:36:18.218304,97.6107,9.9889,270.5344,577.941,7.56e-05
2025-02-22 12:48:15.299424,96.6409,9.9889,273.3144,577.931,7.54e-05
2025-02-22 16:00:12.347712,95.6705,9.9889,273.961,577.92,7.47e-05
2025-02-23 15:59:49.076736,88.3901,9.9891,267.1061,577.82,6.92e-05
2025-02-24 11:11:29.105376,82.5665,9.9894,265.2691,577.731,6.58e-05
2025-02-26 11:10:57.864000,68.0133,9.9893,262.4428,578.005,8.01e-05
2025-02-27 09:34:37.840512,61.2216,9.9893,263.695,577.909,7.76e-05
2025-02-27 14:22:33.314016,59.7656,9.9892,262.4998,577.885,7.74e-05
2025-02-28 03:10:20.852256,55.883,9.9893,261.5478,577.828,7.9e-05
2025-02-28 09:34:16.572288,53.921,9.9869,182.9417,578.193,0.0001463
2025-02-28 12:46:14.837088,52.9712,9.9891,271.8219,578.206,8.92e-05
2025-03-01 03:10:04.348128,48.6028,9.9895,279.3148,578.144,9.4e-05
2025-03-01 04:46:03.153504,48.1179,9.9896,279.9627,578.145,9.42e-05
2025-03-01 09:33:59.543712,46.6625,9.9895,278.9101,578.127,9.03e-05
2025-03-02 03:09:45.603648,41.3209,9.9895,265.505,578.072,8.65e-05
2025-03-02 04:45:44.286336,40.8357,9.9895,265.4576,578.067,8.63e-05
2025-03-02 07:57:41.656032,39.8648,9.9895,261.9921,578.06,8.89e-05
2025-03-03 06:21:22.735872,33.0681,9.9897,261.9084,577.999,8.95e-05
2025-03-03 07:57:21.363264,32.5853,9.9897,263.292,577.992,8.5e-05
2025-03-03 11:09:18.575712,31.6146,9.9896,262.1618,577.984,8.56e-05
2025-03-04 03:09:04.254336,26.7603,9.9898,261.2939,577.943,8.86e-05
2025-03-04 07:56:59.880768,25.3048,9.9899,260.5704,577.93,8.88e-05
2025-03-04 11:08:56.934240,24.334,9.9898,259.2578,577.922,8.91e-05
2025-03-05 03:08:42.903168,19.4721,9.989,207.5538,578.245,0.0001013
2025-03-05 06:20:40.661664,18.5056,9.9897,231.9346,578.198,0.0001017
2025-03-05 11:08:37.306752,17.0536,9.9899,250.2883,578.176,9.65e-05
2025-03-06 03:08:25.371744,12.1988,9.9898,244.9252,578.135,0.0001056
2025-03-06 06:20:23.075808,11.2341,9.9898,266.2155,578.125,8.85e-05
2025-03-07 09:31:59.880576,2.9839,9.9896,267.0203,577.973,8.9e-05
2025-03-07 22:19:48.347616,359.0991,9.9896,267.6665,577.941,8.99e-05
2025-03-08 01:31:45.517728,358.133,9.9899,271.161,577.933,8.57e-05
2025-03-08 09:31:39.600768,355.7204,9.9906,256.8752,578.174,0.0001089
2025-03-09 01:31:27.511104,350.8524,9.9904,240.4663,578.137,0.0001227
2025-03-09 04:43:25.356000,349.8886,9.9899,265.9207,578.125,8.81e-05
2025-03-09 22:19:11.454816,344.5512,9.9897,265.0778,578.065,9.21e-05
2025-03-09 23:55:10.140096,344.0652,9.9897,264.5214,578.06,9.23e-05
2025-03-10 04:43:06.207168,342.6089,9.9897,261.8243,578.051,9.36e-05
2025-03-10 20:42:52.722144,337.7562,9.9895,264.6856,578.006,9.73e-05
2025-03-10 22:18:51.344352,337.2709,9.9895,264.7222,578.002,9.74e-05
2025-03-11 03:06:47.037312,335.8109,9.9898,255.448,577.989,0.000119
2025-03-11 07:54:42.897888,334.3583,9.9893,263.2061,577.975,9.56e-05
2025-03-11 20:42:31.290624,330.474,9.9892,264.0931,577.929,0.0001013
2025-03-11 22:18:29.838528,329.9891,9.9893,264.1434,577.925,0.0001
2025-03-12 03:06:25.380288,328.533,9.9893,265.4862,577.91,9.94e-05
2025-03-12 06:18:22.373280,327.5622,9.9893,264.9853,577.898,0.0001007
2025-03-12 20:42:08.468928,323.1937,9.9892,266.2287,577.842,0.0001045
2025-03-13 06:18:01.328832,320.2803,9.9889,279.4377,578.059,7.7e-05
2025-03-13 20:41:49.275168,315.9185,9.9888,270.4102,578.004,8.55e-05
2025-03-13 22:17:47.810112,315.4289,9.9886,269.552,577.998,8.63e-05
2025-03-14 06:17:40.687872,313.0029,9.9886,267.7013,577.958,8.95e-05
2025-03-14 20:41:27.481632,308.6388,9.9883,272.8436,577.897,8.45e-05
2025-03-15 01:29:24.177696,307.1612,9.9867,182.5814,578.186,0.0001457
2025-03-15 20:41:10.332960,301.3554,9.9889,269.4068,578.117,9.23e-05
2025-03-16 04:41:04.007328,298.9295,9.9889,270.1554,578.082,9.37e-05
2025-03-16 20:40:50.707200,294.0763,9.9888,270.2248,578.013,9.84e-05
2025-03-17 04:40:43.738752,291.6498,9.9887,269.4235,577.974,9.93e-05
2025-03-17 19:04:30.637056,287.2817,9.9888,273.2462,577.913,0.0001022
2025-03-21 20:39:12.304512,257.6466,9.9822,152.9845,578.091,0.0002667
2025-03-21 22:15:10.862784,257.1537,9.9845,174.6288,578.094,0.0002582
2025-03-22 01:27:09.403200,256.2263,9.9879,275.9479,578.104,9.19e-05
2025-03-22 14:14:59.104896,252.3478,9.9877,278.6802,578.034,9.42e-05
2025-03-22 20:38:53.443392,250.3976,9.9872,273.4172,577.989,9.21e-05
2025-03-23 01:26:49.123392,248.9386,9.9874,270.7325,577.96,0.0001049
2025-03-23 20:38:31.330176,243.1172,9.987,278.1445,577.867,8.79e-05
2025-03-23 23:50:28.202208,242.1451,9.9869,277.2754,577.856,0.0001024
2025-03-24 14:14:13.812288,237.7786,9.9869,284.0664,577.793,9.82e-05
2025-03-24 20:38:07.113120,235.8344,9.987,280.3667,577.76,9.56e-05
2025-03-24 23:50:03.738912,234.8643,9.9871,281.4687,577.745,9.99e-05
2025-03-25 20:37:49.998144,228.5561,9.9872,271.0774,578.182,8.88e-05
2025-03-25 23:49:47.659008,227.585,9.9871,270.7193,578.168,8.86e-05
2025-03-26 12:37:37.907616,223.7007,9.9873,273.9886,578.111,9.14e-05
2025-03-26 14:13:36.674112,223.2161,9.9874,274.6107,578.105,9.11e-05
2025-03-26 22:13:30.269856,220.7897,9.9874,276.2413,578.061,8.83e-05
2025-03-27 12:37:18.160896,216.4211,9.9875,278.7133,578.003,8.88e-05
2025-03-27 19:01:12.514944,214.4788,9.9875,279.0604,577.975,8.65e-05
2025-03-28 11:00:57.970656,209.6231,9.9875,280.4564,577.921,8.54e-05
2025-03-28 20:36:48.822624,206.7109,9.9877,280.4018,577.879,8.15e-05
2025-03-28 22:12:47.296224,206.2262,9.9877,280.5356,577.873,8.2e-05
2025-03-29 11:00:34.727328,202.3422,9.9877,282.5557,577.831,8.12e-05
2025-03-29 17:24:32.830272,200.3873,9.9861,192.8597,578.176,0.0001138
2025-03-30 17:24:15.178752,193.1235,9.9878,278.2649,578.107,8.9e-05
2025-03-30 20:36:12.674592,192.1525,9.9877,276.1719,578.1,8.69e-05
2025-03-31 11:00:01.097856,187.7851,9.9876,279.5639,578.057,8.56e-05
2025-03-31 15:47:57.100128,186.3294,9.9876,279.4382,578.037,8.36e-05
2025-04-01 10:59:40.608096,180.5057,9.9875,282.1034,577.977,7.86e-05
2025-04-01 18:59:33.483264,178.0784,9.9874,279.126,577.954,7.79e-05
2025-04-02 10:59:18.732480,173.2249,9.9874,280.6144,577.898,7.45e-05
2025-04-02 15:47:14.251776,171.774,9.9876,280.1611,577.879,7.34e-05
2025-04-03 10:58:59.072160,165.9907,9.9889,333.1466,577.986,0.0003607
2025-04-03 14:10:55.951104,164.9832,9.9886,292.2746,578.124,0.0001373
2025-04-04 09:22:40.572768,159.1541,9.988,287.3028,578.047,0.0001026
2025-04-04 14:10:36.621696,157.6976,9.988,284.3294,578.039,9.56e-05
2025-04-04 17:22:33.916224,156.726,9.9877,279.5849,578.027,8.67e-05
2025-04-05 09:22:19.833312,151.8703,9.9879,278.8278,577.951,8.49e-05
2025-04-05 17:22:12.556416,149.4423,9.9878,270.6233,577.927,8e-05
2025-04-06 12:33:54.276768,143.6191,9.9879,268.4303,577.86,8.09e-05
2025-04-06 17:21:49.577472,142.1642,9.9878,272.0566,577.84,7.51e-05
2025-04-07 12:33:35.635104,136.3449,9.988,279.306,578.21,9.51e-05
2025-04-08 07:45:21.541536,130.5188,9.9879,274.1851,578.14,8.71e-05
2025-04-08 15:45:15.382656,128.0914,9.9878,268.2267,578.114,8.4e-05
2025-04-09 10:56:59.979264,122.2689,9.9877,266.4843,578.04,8.01e-05
2025-04-10 04:32:44.879712,116.93,9.9877,266.7051,577.977,8.06e-05
2025-04-10 10:56:39.247584,114.9898,9.9878,267.3626,577.958,7.87e-05
2025-04-11 04:32:23.033472,109.6508,9.9877,264.5722,577.895,7.81e-05
2025-04-11 10:56:16.944288,107.7097,9.9877,263.2389,577.873,7.68e-05
2025-04-11 15:44:12.306336,106.2518,9.9876,260.436,577.864,7.64e-05
2025-04-12 09:19:56.683200,100.8965,9.9856,181.1606,578.144,0.0001288
2025-04-12 14:07:53.491584,99.4564,9.9877,258.7532,578.147,8.4e-05
2025-04-13 04:31:42.250080,95.0863,9.9878,257.7212,578.083,9.06e-05
2025-04-13 12:31:35.900256,92.6612,9.9877,263.9671,578.064,8.33e-05
2025-04-14 04:31:22.505952,87.8068,9.9878,262.5647,578.013,8.44e-05
2025-04-14 12:31:15.667968,85.3807,9.9879,264.1467,577.99,8.49e-05
2025-04-15 07:42:58.546080,79.5561,9.9881,263.0713,577.936,8.51e-05
2025-04-15 12:30:54.144864,78.0994,9.988,260.1195,577.926,8.61e-05
2025-04-17 23:42:06.594048,60.1403,9.988,280.1105,578.034,9.36e-05
2025-04-19 02:53:43.277856,51.8932,9.9895,271.2531,577.974,0.0001113
2025-04-19 23:41:24.820512,45.5843,9.9879,246.6914,577.932,6.31e-05
2025-04-23 22:04:06.657600,16.9597,9.9895,256.6019,577.932,0.0001113
2025-04-23 23:40:05.474208,16.4754,9.9894,256.131,577.952,0.0001054
2025-04-25 06:03:44.183808,7.2518,9.9892,268.2422,578.161,9.27e-05
2025-04-25 20:27:33.300864,2.8843,9.9895,272.1239,578.124,9.86e-05
2025-04-25 22:03:32.069952,2.3993,9.9895,275.0867,578.119,9.58e-05
2025-04-26 02:51:27.906336,0.9422,9.9891,259.9391,578.083,8.53e-05
2025-04-26 18:51:14.906016,356.0888,9.9892,256.6999,578.052,8.81e-05
2025-04-27 01:15:09.293760,354.1525,9.9904,280.1631,578.014,0.0001249
2025-04-27 20:26:52.191744,348.3248,9.99,263.1245,577.951,0.0001157
2025-04-27 22:02:50.646336,347.836,9.99,254.252,577.947,0.0001252
2025-04-28 04:26:45.062592,345.9079,9.9901,299.9813,577.929,0.0001233
2025-04-28 18:50:31.738848,341.5418,9.99,303.439,577.903,0.0001165
2025-05-01 18:49:35.987520,319.7033,9.9898,264.7138,578.044,0.0001317
2025-05-02 22:01:12.749952,311.4527,9.9893,271.0412,577.963,0.0001202
2025-05-03 02:49:08.490432,309.9996,9.989,272.9765,577.951,0.0001092
2025-05-03 18:48:53.631648,305.1393,9.9889,275.0732,577.906,0.00011
2025-05-03 22:00:50.701536,304.1684,9.9887,275.8693,577.906,0.0001041
2025-05-04 01:12:47.688480,303.1978,9.9886,275.5571,577.898,0.000104
2025-05-04 15:36:33.929280,298.8288,9.9886,278.9782,577.871,0.0001048
2025-05-05 01:12:28.178496,295.9203,9.9885,275.1682,578.151,8.4e-05
2025-05-05 20:24:13.478400,290.0964,9.9885,267.7239,578.109,9.23e-05
2025-05-06 01:12:09.722592,288.641,9.9884,270.6868,578.098,9.02e-05
2025-05-07 23:35:31.614720,274.5662,9.9881,277.4992,578.014,8.76e-05
2025-05-09 21:58:50.507904,260.4928,9.9882,278.6698,577.928,8.89e-05
2025-05-10 18:46:34.778208,254.2033,9.9865,261.2014,578.109,7.98e-05
2025-05-11 13:58:20.621568,248.3755,9.9884,316.4271,578.14,0.0001335
2025-05-12 12:22:03.170208,241.571,9.9878,286.619,578.107,7.35e-05
2025-05-12 13:58:01.943616,241.0857,9.9878,284.9223,578.106,7.09e-05
2025-05-12 20:21:56.828160,239.144,9.9882,275.5248,578.095,8.65e-05
2025-05-13 12:21:44.045568,234.2908,9.9881,278.258,578.073,8.67e-05
2025-05-13 17:09:40.126464,232.8353,9.9881,283.5135,578.063,9.03e-05
2025-05-14 12:21:24.211584,227.0106,9.9878,281.6656,578.034,9.18e-05
2025-05-15 12:21:03.763296,219.7312,9.9876,284.5217,577.997,8.22e-05
2025-05-16 10:44:44.015424,212.9355,9.9873,280.5552,577.964,7.66e-05
2025-05-17 10:44:22.262496,205.6555,9.9872,286.0165,577.917,7.09e-05
2025-05-17 13:56:19.286592,204.684,9.9872,280.8233,577.91,6.97e-05
2025-05-17 18:44:14.796384,203.2274,9.9872,279.4701,577.901,7.35e-05
2025-05-18 10:43:59.625696,198.372,9.9871,273.4685,577.876,7.08e-05
2025-05-18 13:55:56.609184,197.4025,9.9872,280.0398,577.874,7.11e-05
2025-05-18 17:07:53.526144,196.4316,9.9871,278.9224,577.868,7.05e-05
2025-05-19 09:07:41.358720,191.5871,9.9857,316.9541,578.138,3.66e-05
2025-05-19 13:55:37.550208,190.1261,9.9867,267.8029,578.137,6.47e-05
2025-05-20 12:19:20.352864,183.3317,9.9867,267.9001,578.109,5.7e-05
2025-05-20 17:07:16.584096,181.8749,9.9871,264.4807,578.104,7.75e-05
2025-05-21 12:19:01.329312,176.0499,9.9872,264.3737,578.081,7.98e-05
2025-05-21 15:30:58.732704,175.079,9.9868,260.7844,578.076,6.83e-05
2025-05-22 12:18:41.721696,168.7704,9.9871,264.7456,578.047,7.81e-05
2025-05-22 15:30:39.063744,167.7995,9.9871,263.9705,578.042,7.85e-05
2025-05-23 04:18:28.341216,163.9162,9.987,264.137,578.029,7.69e-05
2025-05-23 10:42:22.900032,161.9726,9.9869,269.684,578.02,7.43e-05
2025-05-23 15:30:18.806400,160.5167,9.9869,274.088,578.014,7.44e-05
2025-05-24 04:18:07.785792,156.6337,9.9869,275.4492,577.998,7.26e-05
2025-05-24 10:42:02.224512,154.6923,9.9869,270.7875,577.991,7.28e-05
2025-05-25 04:17:46.699008,149.3527,9.9868,267.5877,577.969,7.1e-05
2025-05-25 10:41:40.983072,147.4107,9.9868,267.6411,577.962,7.18e-05
2025-05-25 13:53:38.094432,146.4398,9.9868,267.1706,577.955,7.18e-05
2025-05-27 12:16:57.301248,132.3631,9.987,270.2366,578.119,8.37e-05
2025-05-28 04:16:44.740704,127.5081,9.9871,268.6543,578.093,8.28e-05
2025-05-28 12:16:38.375328,125.0811,9.9871,269.6435,578.081,8.3e-05
2025-05-29 04:16:25.406976,120.227,9.9874,268.8326,578.058,8.45e-05
2025-05-29 07:28:22.789632,119.2563,9.9875,267.5496,578.055,8.49e-05
2025-05-30 04:16:05.309472,112.9464,9.9877,266.35,578.014,8.61e-05
2025-05-30 10:39:59.850144,111.0052,9.9877,265.258,578.005,8.56e-05
2025-05-31 02:39:45.959904,106.1517,9.988,266.0493,577.985,8.67e-05
2025-05-31 10:39:38.896416,103.7253,9.9879,264.7382,577.973,8.62e-05
2025-06-01 02:39:24.513696,98.871,9.9882,265.0192,577.948,8.87e-05
2025-06-01 10:39:17.220384,96.445,9.9882,263.9979,577.931,8.87e-05
2025-06-02 01:03:03.674592,92.0774,9.9882,262.6747,577.894,9.45e-05
2025-06-02 09:02:58.060896,89.6523,9.9885,267.1078,578.099,8.66e-05
2025-06-03 01:02:45.162528,84.7986,9.9884,258.9393,578.062,8.54e-05
2025-06-03 09:02:38.538816,82.3729,9.9886,267.0484,578.038,8.99e-05
2025-06-04 04:14:22.387200,76.5492,9.9888,266.7783,578.021,9.14e-05
2025-06-04 09:02:18.292704,75.0935,9.9888,268.6046,578.015,8.89e-05
2025-06-04 21:50:07.187424,71.2117,9.9888,266.4827,577.987,9.19e-05
2025-06-05 04:14:01.761792,69.2706,9.9887,268.3921,577.993,8.28e-05
2025-06-05 07:25:59.746656,68.3097,9.9898,285.3746,578.164,0.0001123
2025-06-05 23:25:47.901504,63.4484,9.989,280.8818,578.162,9.06e-05
2025-06-06 02:37:45.499296,62.4776,9.9889,274.3162,578.157,8.68e-05
